datetime,count
2011-07-23 10:00:00,348.08
2011-07-23 11:00:00,392.165
2011-07-23 12:00:00,377.265
2011-07-23 13:00:00,352.315
2011-07-23 14:00:00,337.495
2011-07-23 15:00:00,329.325
2011-07-23 16:00:00,358.44
2011-07-23 17:00:00,346.905
2011-07-23 18:00:00,406.11
2011-07-23 19:00:00,327.11
2011-07-23 20:00:00,301.89
2011-07-23 21:00:00,259.56
2011-07-23 22:00:00,233.915
2011-07-23 23:00:00,160.79
2011-07-24 00:00:00,155.79
2011-07-24 01:00:00,103.39
2011-07-24 02:00:00,83.225
2011-07-24 03:00:00,36.015
2011-07-24 04:00:00,12.135
2011-07-24 05:00:00,10.985
2011-07-24 06:00:00,24.335
2011-07-24 07:00:00,55.85
2011-07-24 08:00:00,123.35
2011-07-24 09:00:00,260.745
2011-07-24 10:00:00,364.2
2011-07-24 11:00:00,416.475
2011-07-24 12:00:00,381.855
2011-07-24 13:00:00,425.105
2011-07-24 14:00:00,403.58
2011-07-24 15:00:00,405.12
2011-07-24 16:00:00,390.88
2011-07-24 17:00:00,404.36
2011-07-24 18:00:00,425.52
2011-07-24 19:00:00,369.895
2011-07-24 20:00:00,317.535
2011-07-24 21:00:00,239.595
2011-07-24 22:00:00,156.735
2011-07-24 23:00:00,93.665
2011-07-25 00:00:00,48.485
2011-07-25 01:00:00,16.55
2011-07-25 02:00:00,10.975
2011-07-25 03:00:00,5.54
2011-07-25 04:00:00,9.085
2011-07-25 05:00:00,26.72
2011-07-25 06:00:00,130.665
2011-07-25 07:00:00,402.805
2011-07-25 08:00:00,553.1
2011-07-25 09:00:00,253.285
2011-07-25 10:00:00,170.895
2011-07-25 11:00:00,167.22
2011-07-25 12:00:00,177.2
2011-07-25 13:00:00,207.755
2011-07-25 14:00:00,169.39
2011-07-25 15:00:00,154.69
2011-07-25 16:00:00,292.905
2011-07-25 17:00:00,647.645
2011-07-25 18:00:00,629.5
2011-07-25 19:00:00,481.31
2011-07-25 20:00:00,354.659166666667
2011-07-25 21:00:00,213.375
2011-07-25 22:00:00,163.86
2011-07-25 23:00:00,116.425
2011-07-26 00:00:00,37.1616666666667
2011-07-26 01:00:00,21.165
2011-07-26 02:00:00,8.675
2011-07-26 03:00:00,5.88
2011-07-26 04:00:00,5.95
2011-07-26 05:00:00,30.47
2011-07-26 06:00:00,152.905
2011-07-26 07:00:00,366.385
2011-07-26 08:00:00,491.585
2011-07-26 09:00:00,233.945
2011-07-26 10:00:00,161.34
2011-07-26 11:00:00,190.88
2011-07-26 12:00:00,272.54
2011-07-26 13:00:00,188.225
2011-07-26 14:00:00,177.59
2011-07-26 15:00:00,180.08
2011-07-26 16:00:00,365.765
2011-07-26 17:00:00,671.69
2011-07-26 18:00:00,682.295
2011-07-26 19:00:00,434.7
2011-07-26 20:00:00,333.9725
2011-07-26 21:00:00,270.455
2011-07-26 22:00:00,200.43
2011-07-26 23:00:00,100.65
2011-07-27 00:00:00,50.325
2011-07-27 01:00:00,16.815
2011-07-27 02:00:00,15.455
2011-07-27 03:00:00,4.945
2011-07-27 04:00:00,5.88
2011-07-27 05:00:00,30.155
2011-07-27 06:00:00,125.475
2011-07-27 07:00:00,326.1
2011-07-27 08:00:00,495.32
2011-07-27 09:00:00,235.41
2011-07-27 10:00:00,158.29
2011-07-27 11:00:00,187.69
2011-07-27 12:00:00,202.53
2011-07-27 13:00:00,198.945
2011-07-27 14:00:00,249.51
2011-07-27 15:00:00,269.23
2011-07-27 16:00:00,393.95
2011-07-27 17:00:00,689.11
2011-07-27 18:00:00,647.52
2011-07-27 19:00:00,518.64
2011-07-27 20:00:00,393.98
2011-07-27 21:00:00,261.94
2011-07-27 22:00:00,199.645
2011-07-27 23:00:00,125.135
2011-07-28 00:00:00,54.11
2011-07-28 01:00:00,22.535
2011-07-28 02:00:00,13.415
2011-07-28 03:00:00,6.66
2011-07-28 04:00:00,6.315
2011-07-28 05:00:00,32.79
2011-07-28 06:00:00,145.5
2011-07-28 07:00:00,432.385
2011-07-28 08:00:00,586.871666666667
2011-07-28 09:00:00,270.425
2011-07-28 10:00:00,150.335
2011-07-28 11:00:00,173.715
2011-07-28 12:00:00,228.45
2011-07-28 13:00:00,220.47
2011-07-28 14:00:00,219.92
2011-07-28 15:00:00,195.555
2011-07-28 16:00:00,309.275
2011-07-28 17:00:00,738.39
2011-07-28 18:00:00,653.97
2011-07-28 19:00:00,500.715
2011-07-28 20:00:00,383.36
2011-07-28 21:00:00,265.315
2011-07-28 22:00:00,217.845
2011-07-28 23:00:00,145.625
2011-07-29 00:00:00,69.1
2011-07-29 01:00:00,35.545
2011-07-29 02:00:00,22.29
2011-07-29 03:00:00,8.31
2011-07-29 04:00:00,7.64125
2011-07-29 05:00:00,26.84
2011-07-29 06:00:00,121.31
2011-07-29 07:00:00,353.165
2011-07-29 08:00:00,563.143916666667
2011-07-29 09:00:00,269.115
2011-07-29 10:00:00,239.72
2011-07-29 11:00:00,252.98
2011-07-29 12:00:00,316.74
2011-07-29 13:00:00,275.215
2011-07-29 14:00:00,306.16
2011-07-29 15:00:00,319.69
2011-07-29 16:00:00,364.72
2011-07-29 17:00:00,567.895
2011-07-29 18:00:00,562.19
2011-07-29 19:00:00,409.515
2011-07-29 20:00:00,335.995
2011-07-29 21:00:00,262.895
2011-07-29 22:00:00,246.19
2011-07-29 23:00:00,155.965
2011-07-30 00:00:00,149.84
2011-07-30 01:00:00,107.029
2011-07-30 02:00:00,73.845
2011-07-30 03:00:00,35.645
2011-07-30 04:00:00,13.485
2011-07-30 05:00:00,13.55
2011-07-30 06:00:00,39.705
2011-07-30 07:00:00,67.235
2011-07-30 08:00:00,156.39
2011-07-30 09:00:00,240.85
2011-07-30 10:00:00,344.405
2011-07-30 11:00:00,364.86
2011-07-30 12:00:00,386.3
2011-07-30 13:00:00,399.54
2011-07-30 14:00:00,412.57
2011-07-30 15:00:00,410.375
2011-07-30 16:00:00,426.56
2011-07-30 17:00:00,363.85
2011-07-30 18:00:00,364.085
2011-07-30 19:00:00,435.41
2011-07-30 20:00:00,320.14
2011-07-30 21:00:00,246.63
2011-07-30 22:00:00,232.325
2011-07-30 23:00:00,163.265
2011-07-31 00:00:00,151.235
2011-07-31 01:00:00,103.97
2011-07-31 02:00:00,86.785
2011-07-31 03:00:00,34.315
2011-07-31 04:00:00,9.37
2011-07-31 05:00:00,11.37
2011-07-31 06:00:00,26.49
2011-07-31 07:00:00,54.975
2011-07-31 08:00:00,121.905
2011-07-31 09:00:00,232.845
2011-07-31 10:00:00,345.8
2011-07-31 11:00:00,394.925
2011-07-31 12:00:00,420.255
2011-07-31 13:00:00,424.94
2011-07-31 14:00:00,422.655
2011-07-31 15:00:00,378.795
2011-07-31 16:00:00,393.19
2011-07-31 17:00:00,390.685
2011-07-31 18:00:00,427.72
2011-07-31 19:00:00,338.9575
2011-07-31 20:00:00,295.915
2011-07-31 21:00:00,227.375
2011-07-31 22:00:00,153.67
2011-07-31 23:00:00,80.425
2011-08-20 00:00:00,128.08
2011-08-20 01:00:00,93.7
2011-08-20 02:00:00,69.96
2011-08-20 03:00:00,28.715
2011-08-20 04:00:00,12.505
2011-08-20 05:00:00,12.09
2011-08-20 06:00:00,26.575
2011-08-20 07:00:00,61.42
2011-08-20 08:00:00,152.875
2011-08-20 09:00:00,261.2
2011-08-20 10:00:00,354.515
2011-08-20 11:00:00,515.64
2011-08-20 12:00:00,463.69
2011-08-20 13:00:00,449.67
2011-08-20 14:00:00,475.54
2011-08-20 15:00:00,516.56
2011-08-20 16:00:00,465.675
2011-08-20 17:00:00,425.54
2011-08-20 18:00:00,413.79
2011-08-20 19:00:00,350.08
2011-08-20 20:00:00,296.753333333333
2011-08-20 21:00:00,244.83
2011-08-20 22:00:00,180.89
2011-08-20 23:00:00,170.835
2011-08-21 00:00:00,154.29
2011-08-21 01:00:00,105.695
2011-08-21 02:00:00,74.235
2011-08-21 03:00:00,41.385
2011-08-21 04:00:00,10.33
2011-08-21 05:00:00,9.71
2011-08-21 06:00:00,12.305
2011-08-21 07:00:00,46.68
2011-08-21 08:00:00,94.445
2011-08-21 09:00:00,200.68
2011-08-21 10:00:00,296.355
2011-08-21 11:00:00,382.085
2011-08-21 12:00:00,408.125
2011-08-21 13:00:00,458.17
2011-08-21 14:00:00,289.21
2011-08-21 15:00:00,298.27
2011-08-21 16:00:00,332.195
2011-08-21 17:00:00,296.865
2011-08-21 18:00:00,279.565
2011-08-21 19:00:00,323.665
2011-08-21 20:00:00,253.28
2011-08-21 21:00:00,194.125
2011-08-21 22:00:00,153.04
2011-08-21 23:00:00,90.91
2011-08-22 00:00:00,35.4085
2011-08-22 01:00:00,15.855
2011-08-22 02:00:00,10.76
2011-08-22 03:00:00,6.105
2011-08-22 04:00:00,6.42
2011-08-22 05:00:00,31.005
2011-08-22 06:00:00,114.02
2011-08-22 07:00:00,373.495
2011-08-22 08:00:00,512.06
2011-08-22 09:00:00,277.185
2011-08-22 10:00:00,148.215
2011-08-22 11:00:00,172.535
2011-08-22 12:00:00,238.18
2011-08-22 13:00:00,224.13
2011-08-22 14:00:00,234.01
2011-08-22 15:00:00,238.835
2011-08-22 16:00:00,347.455
2011-08-22 17:00:00,622.165
2011-08-22 18:00:00,613.075
2011-08-22 19:00:00,483.485
2011-08-22 20:00:00,349.438333333333
2011-08-22 21:00:00,234.74
2011-08-22 22:00:00,139.995
2011-08-22 23:00:00,96.85
2011-08-23 00:00:00,34.68
2011-08-23 01:00:00,14.995
2011-08-23 02:00:00,10.165
2011-08-23 03:00:00,4.91
2011-08-23 04:00:00,6.325
2011-08-23 05:00:00,31.275
2011-08-23 06:00:00,127.135
2011-08-23 07:00:00,342.005
2011-08-23 08:00:00,579.745
2011-08-23 09:00:00,256.76
2011-08-23 10:00:00,183.11
2011-08-23 11:00:00,198.77
2011-08-23 12:00:00,262.78
2011-08-23 13:00:00,262.485
2011-08-23 14:00:00,226.72
2011-08-23 15:00:00,259.275
2011-08-23 16:00:00,385.165
2011-08-23 17:00:00,728.475
2011-08-23 18:00:00,708.71
2011-08-23 19:00:00,474.975
2011-08-23 20:00:00,355.198333333333
2011-08-23 21:00:00,244.195
2011-08-23 22:00:00,183.185
2011-08-23 23:00:00,91.85
2011-08-24 00:00:00,38.85875
2011-08-24 01:00:00,18.89
2011-08-24 02:00:00,10.135
2011-08-24 03:00:00,6.25
2011-08-24 04:00:00,6.445
2011-08-24 05:00:00,35.85
2011-08-24 06:00:00,146.75
2011-08-24 07:00:00,354.196
2011-08-24 08:00:00,563.825
2011-08-24 09:00:00,268.47
2011-08-24 10:00:00,142.63
2011-08-24 11:00:00,181.585
2011-08-24 12:00:00,200.945
2011-08-24 13:00:00,221.265
2011-08-24 14:00:00,217.845
2011-08-24 15:00:00,225.245
2011-08-24 16:00:00,322.89
2011-08-24 17:00:00,569.945
2011-08-24 18:00:00,588.47
2011-08-24 19:00:00,447.67
2011-08-24 20:00:00,389.021
2011-08-24 21:00:00,326.405
2011-08-24 22:00:00,199.12
2011-08-24 23:00:00,119.22
2011-08-25 00:00:00,50.435
2011-08-25 01:00:00,24.195
2011-08-25 02:00:00,8.83
2011-08-25 03:00:00,6.415
2011-08-25 04:00:00,9.32
2011-08-25 05:00:00,30.83
2011-08-25 06:00:00,138.045
2011-08-25 07:00:00,366.375
2011-08-25 08:00:00,519.371547619048
2011-08-25 09:00:00,247.53
2011-08-25 10:00:00,149.995
2011-08-25 11:00:00,115.835
2011-08-25 12:00:00,146.38
2011-08-25 13:00:00,187.37
2011-08-25 14:00:00,202.375
2011-08-25 15:00:00,223.755
2011-08-25 16:00:00,258.445
2011-08-25 17:00:00,448.955
2011-08-25 18:00:00,444.385
2011-08-25 19:00:00,377.86
2011-08-25 20:00:00,313.555
2011-08-25 21:00:00,237.965
2011-08-25 22:00:00,181.18
2011-08-25 23:00:00,150.99
2011-08-26 00:00:00,65.24
2011-08-26 01:00:00,30.725
2011-08-26 02:00:00,11.835
2011-08-26 03:00:00,6.895
2011-08-26 04:00:00,6.985
2011-08-26 05:00:00,25.95
2011-08-26 06:00:00,117.735
2011-08-26 07:00:00,316.98
2011-08-26 08:00:00,589.095
2011-08-26 09:00:00,272.3
2011-08-26 10:00:00,171.86
2011-08-26 11:00:00,196.625
2011-08-26 12:00:00,240.64
2011-08-26 13:00:00,253.775
2011-08-26 14:00:00,232.155
2011-08-26 15:00:00,262.915
2011-08-26 16:00:00,342.025
2011-08-26 17:00:00,457.555
2011-08-26 18:00:00,459.925
2011-08-26 19:00:00,325.17
2011-08-26 20:00:00,279.845
2011-08-26 21:00:00,244.09
2011-08-26 22:00:00,223.045
2011-08-26 23:00:00,178.195
2011-08-27 00:00:00,167.775
2011-08-27 01:00:00,84.29
2011-08-27 02:00:00,68.61
2011-08-27 03:00:00,39.335
2011-08-27 04:00:00,11.525
2011-08-27 05:00:00,13.24
2011-08-27 06:00:00,39.015
2011-08-27 07:00:00,58.16
2011-08-27 08:00:00,165.735
2011-08-27 09:00:00,281.97
2011-08-27 10:00:00,324.155
2011-08-27 11:00:00,274.66
2011-08-27 12:00:00,244.18
2011-08-27 13:00:00,262.205
2011-08-27 14:00:00,235.81
2011-08-27 15:00:00,250.03
2011-08-27 16:00:00,190.68
2011-08-27 17:00:00,144.61
2011-08-28 07:00:00,80.735
2011-08-28 08:00:00,115.93
2011-08-28 09:00:00,275.785
2011-08-28 10:00:00,428.98
2011-08-28 11:00:00,492.365
2011-08-28 12:00:00,533.505
2011-08-28 13:00:00,523.18
2011-08-28 14:00:00,536.11
2011-08-28 15:00:00,536.415
2011-08-28 16:00:00,497.755
2011-08-28 17:00:00,574.15
2011-08-28 18:00:00,525.315
2011-08-28 19:00:00,376.795
2011-08-28 20:00:00,327.93
2011-08-28 21:00:00,210.62
2011-08-28 22:00:00,137.14
2011-08-28 23:00:00,95.285
2011-08-29 00:00:00,39.8665
2011-08-29 01:00:00,15.42
2011-08-29 02:00:00,9.73
2011-08-29 03:00:00,6.975
2011-08-29 04:00:00,6.975
2011-08-29 05:00:00,31.7
2011-08-29 06:00:00,138.15
2011-08-29 07:00:00,395.089
2011-08-29 08:00:00,492.285
2011-08-29 09:00:00,271.825
2011-08-29 10:00:00,158.64
2011-08-29 11:00:00,190.165
2011-08-29 12:00:00,261.79
2011-08-29 13:00:00,250.64
2011-08-29 14:00:00,242.255
2011-08-29 15:00:00,249.5
2011-08-29 16:00:00,393.205
2011-08-29 17:00:00,670.225
2011-08-29 18:00:00,643.07
2011-08-29 19:00:00,470.555
2011-08-29 20:00:00,362.642083333333
2011-08-29 21:00:00,238.355
2011-08-29 22:00:00,162.415
2011-08-29 23:00:00,83.72
2011-08-30 00:00:00,38.42125
2011-08-30 01:00:00,15.45
2011-08-30 02:00:00,9.83
2011-08-30 03:00:00,5.92
2011-08-30 04:00:00,6.81
2011-08-30 05:00:00,32.335
2011-08-30 06:00:00,147.52
2011-08-30 07:00:00,425.885
2011-08-30 08:00:00,505.43
2011-08-30 09:00:00,230.84
2011-08-30 10:00:00,162.18
2011-08-30 11:00:00,184.295
2011-08-30 12:00:00,267.415
2011-08-30 13:00:00,265.465
2011-08-30 14:00:00,230.375
2011-08-30 15:00:00,258.255
2011-08-30 16:00:00,409.63
2011-08-30 17:00:00,726.265
2011-08-30 18:00:00,714.145
2011-08-30 19:00:00,477.33
2011-08-30 20:00:00,328.095
2011-08-30 21:00:00,260.085
2011-08-30 22:00:00,186.76
2011-08-30 23:00:00,108.3
2011-08-31 00:00:00,39.74
2011-08-31 01:00:00,21.995
2011-08-31 02:00:00,9.8
2011-08-31 03:00:00,6.655
2011-08-31 04:00:00,6.145
2011-08-31 05:00:00,36.775
2011-08-31 06:00:00,149.835
2011-08-31 07:00:00,419.87
2011-08-31 08:00:00,616.166666666667
2011-08-31 09:00:00,292.315
2011-08-31 10:00:00,167.05
2011-08-31 11:00:00,181.415
2011-08-31 12:00:00,292.19
2011-08-31 13:00:00,284.39
2011-08-31 14:00:00,258.76
2011-08-31 15:00:00,271.04
2011-08-31 16:00:00,421.555
2011-08-31 17:00:00,725.82
2011-08-31 18:00:00,712.635
2011-08-31 19:00:00,484.605
2011-08-31 20:00:00,415.88
2011-08-31 21:00:00,287.875
2011-08-31 22:00:00,207.04
2011-08-31 23:00:00,120.7
2011-09-20 00:00:00,36.33
2011-09-20 01:00:00,11.55
2011-09-20 02:00:00,4.725
2011-09-20 03:00:00,5.35
2011-09-20 04:00:00,5.69
2011-09-20 05:00:00,27.41
2011-09-20 06:00:00,136.75
2011-09-20 07:00:00,372.99
2011-09-20 08:00:00,225.505
2011-09-20 09:00:00,132.595
2011-09-20 10:00:00,80.275
2011-09-20 11:00:00,83.665
2011-09-20 12:00:00,116.53
2011-09-20 13:00:00,122.735
2011-09-20 14:00:00,166.835
2011-09-20 15:00:00,190.31
2011-09-20 16:00:00,246.295
2011-09-20 17:00:00,388.305
2011-09-20 18:00:00,378.955
2011-09-20 19:00:00,307.225
2011-09-20 20:00:00,239.065
2011-09-20 21:00:00,173.19
2011-09-20 22:00:00,165.165
2011-09-20 23:00:00,91.325
2011-09-21 00:00:00,31.09
2011-09-21 01:00:00,12.085
2011-09-21 02:00:00,6.895
2011-09-21 03:00:00,5.71
2011-09-21 04:00:00,5.925
2011-09-21 05:00:00,14.675
2011-09-21 06:00:00,116.865
2011-09-21 07:00:00,402.145
2011-09-21 08:00:00,498.85625
2011-09-21 09:00:00,184.95
2011-09-21 10:00:00,122.985
2011-09-21 11:00:00,166.45
2011-09-21 12:00:00,201.8
2011-09-21 13:00:00,248.1
2011-09-21 14:00:00,238.15
2011-09-21 15:00:00,252.18
2011-09-21 16:00:00,369.265
2011-09-21 17:00:00,706.96
2011-09-21 18:00:00,319.705
2011-09-21 19:00:00,210.115
2011-09-21 20:00:00,156.425
2011-09-21 21:00:00,111.32
2011-09-21 22:00:00,134.56
2011-09-21 23:00:00,78.2
2011-09-22 00:00:00,29.91
2011-09-22 01:00:00,13.645
2011-09-22 02:00:00,7.205
2011-09-22 03:00:00,6.515
2011-09-22 04:00:00,4.905
2011-09-22 05:00:00,34.015
2011-09-22 06:00:00,124.75
2011-09-22 07:00:00,390.45
2011-09-22 08:00:00,446.315
2011-09-22 09:00:00,250.26
2011-09-22 10:00:00,150.49
2011-09-22 11:00:00,135.835
2011-09-22 12:00:00,166.795
2011-09-22 13:00:00,166.39
2011-09-22 14:00:00,157.565
2011-09-22 15:00:00,167.55
2011-09-22 16:00:00,375.345
2011-09-22 17:00:00,539.535
2011-09-22 18:00:00,303.005
2011-09-22 19:00:00,233.58
2011-09-22 20:00:00,148.1
2011-09-22 21:00:00,142.285
2011-09-22 22:00:00,144.795
2011-09-22 23:00:00,94.365
2011-09-23 00:00:00,37.92
2011-09-23 01:00:00,16.505
2011-09-23 02:00:00,9.785
2011-09-23 03:00:00,7.12166666666667
2011-09-23 04:00:00,4.943
2011-09-23 05:00:00,29.25
2011-09-23 06:00:00,122.37
2011-09-23 07:00:00,143.98
2011-09-23 08:00:00,191.49
2011-09-23 09:00:00,133.675
2011-09-23 10:00:00,104.995
2011-09-23 11:00:00,108.115
2011-09-23 12:00:00,92.85
2011-09-23 13:00:00,81.09
2011-09-23 14:00:00,80.985
2011-09-23 15:00:00,100.28
2011-09-23 16:00:00,208.815
2011-09-23 17:00:00,259.13
2011-09-23 18:00:00,255.82
2011-09-23 19:00:00,229.84
2011-09-23 20:00:00,191.26
2011-09-23 21:00:00,172.765
2011-09-23 22:00:00,168.09
2011-09-23 23:00:00,105.35
2011-09-24 00:00:00,137.285
2011-09-24 01:00:00,91.635
2011-09-24 02:00:00,67.785
2011-09-24 03:00:00,36.105
2011-09-24 04:00:00,12.275
2011-09-24 05:00:00,17.465
2011-09-24 06:00:00,20.72
2011-09-24 07:00:00,61.28
2011-09-24 08:00:00,167.605
2011-09-24 09:00:00,231.84
2011-09-24 10:00:00,311.535
2011-09-24 11:00:00,334.55
2011-09-24 12:00:00,345.115
2011-09-24 13:00:00,366.375
2011-09-24 14:00:00,365.98
2011-09-24 15:00:00,374.56
2011-09-24 16:00:00,344.94
2011-09-24 17:00:00,419.735
2011-09-24 18:00:00,337.74
2011-09-24 19:00:00,248.625
2011-09-24 20:00:00,227.34
2011-09-24 21:00:00,176.87
2011-09-24 22:00:00,127.82
2011-09-24 23:00:00,129.375
2011-09-25 00:00:00,110.135
2011-09-25 01:00:00,96.895
2011-09-25 02:00:00,72.725
2011-09-25 03:00:00,37.055
2011-09-25 04:00:00,22.23
2011-09-25 05:00:00,25.425
2011-09-25 06:00:00,16.725
2011-09-25 07:00:00,41.795
2011-09-25 08:00:00,114.015
2011-09-25 09:00:00,219.335
2011-09-25 10:00:00,313.565
2011-09-25 11:00:00,355.615
2011-09-25 12:00:00,362.855
2011-09-25 13:00:00,372.6
2011-09-25 14:00:00,327.42
2011-09-25 15:00:00,332.57
2011-09-25 16:00:00,433.895
2011-09-25 17:00:00,436.78625
2011-09-25 18:00:00,415.46
2011-09-25 19:00:00,236.42
2011-09-25 20:00:00,208.325
2011-09-25 21:00:00,151.06
2011-09-25 22:00:00,132.93
2011-09-25 23:00:00,106.48
2011-09-26 00:00:00,27.765
2011-09-26 01:00:00,12.955
2011-09-26 02:00:00,5.29
2011-09-26 03:00:00,4.935
2011-09-26 04:00:00,7.43
2011-09-26 05:00:00,25.03
2011-09-26 06:00:00,127.95
2011-09-26 07:00:00,378.185
2011-09-26 08:00:00,486.085
2011-09-26 09:00:00,309.58
2011-09-26 10:00:00,146.03
2011-09-26 11:00:00,211.145
2011-09-26 12:00:00,189.37
2011-09-26 13:00:00,265.12
2011-09-26 14:00:00,261.79
2011-09-26 15:00:00,218.29
2011-09-26 16:00:00,340.055
2011-09-26 17:00:00,679.975
2011-09-26 18:00:00,479.915
2011-09-26 19:00:00,348.535
2011-09-26 20:00:00,242.75
2011-09-26 21:00:00,188.145
2011-09-26 22:00:00,163.15
2011-09-26 23:00:00,72.415
2011-09-27 00:00:00,26.43
2011-09-27 01:00:00,12.615
2011-09-27 02:00:00,6.645
2011-09-27 03:00:00,5.235
2011-09-27 04:00:00,4.82
2011-09-27 05:00:00,25.73
2011-09-27 06:00:00,146.735
2011-09-27 07:00:00,400.27
2011-09-27 08:00:00,550.43
2011-09-27 09:00:00,159.585
2011-09-27 10:00:00,82.6
2011-09-27 11:00:00,120.74
2011-09-27 12:00:00,145.395
2011-09-27 13:00:00,249.705
2011-09-27 14:00:00,177.32
2011-09-27 15:00:00,162.89
2011-09-27 16:00:00,258.295
2011-09-27 17:00:00,471.99
2011-09-27 18:00:00,449.12
2011-09-27 19:00:00,300.18
2011-09-27 20:00:00,287.07
2011-09-27 21:00:00,191.505
2011-09-27 22:00:00,149.795
2011-09-27 23:00:00,77.915
2011-09-28 00:00:00,32.4
2011-09-28 01:00:00,13.49
2011-09-28 02:00:00,6.89
2011-09-28 03:00:00,5.825
2011-09-28 04:00:00,7.25
2011-09-28 05:00:00,33.775
2011-09-28 06:00:00,51.835
2011-09-28 07:00:00,102.355
2011-09-28 08:00:00,213.325
2011-09-28 09:00:00,148.87
2011-09-28 10:00:00,78.605
2011-09-28 11:00:00,170.785
2011-09-28 12:00:00,189.295
2011-09-28 13:00:00,256.085
2011-09-28 14:00:00,224.965
2011-09-28 15:00:00,287.93
2011-09-28 16:00:00,369.305
2011-09-28 17:00:00,783.69
2011-09-28 18:00:00,362.99
2011-09-28 19:00:00,260.99
2011-09-28 20:00:00,140.66
2011-09-28 21:00:00,147.03
2011-09-28 22:00:00,152.36
2011-09-28 23:00:00,75.595
2011-09-29 00:00:00,32.34
2011-09-29 01:00:00,12.5
2011-09-29 02:00:00,6.86
2011-09-29 03:00:00,5.86
2011-09-29 04:00:00,6.385
2011-09-29 05:00:00,32.935
2011-09-29 06:00:00,148.4
2011-09-29 07:00:00,426.575
2011-09-29 08:00:00,632.4525
2011-09-29 09:00:00,261.505
2011-09-29 10:00:00,186.93
2011-09-29 11:00:00,211.32
2011-09-29 12:00:00,280.425
2011-09-29 13:00:00,268.605
2011-09-29 14:00:00,255.18
2011-09-29 15:00:00,270.31
2011-09-29 16:00:00,454.58
2011-09-29 17:00:00,745.93
2011-09-29 18:00:00,859.815
2011-09-29 19:00:00,558.505
2011-09-29 20:00:00,427.335
2011-09-29 21:00:00,263.875
2011-09-29 22:00:00,191.965
2011-09-29 23:00:00,128.85
2011-09-30 00:00:00,59.33
2011-09-30 01:00:00,36.26
2011-09-30 02:00:00,13.505
2011-09-30 03:00:00,7.3075
2011-09-30 04:00:00,7.24875
2011-09-30 05:00:00,34.735
2011-09-30 06:00:00,135.3
2011-09-30 07:00:00,417.32
2011-09-30 08:00:00,620.48
2011-09-30 09:00:00,264.555
2011-09-30 10:00:00,224.405
2011-09-30 11:00:00,275.23
2011-09-30 12:00:00,327.665
2011-09-30 13:00:00,295.635
2011-09-30 14:00:00,309.045
2011-09-30 15:00:00,321.595
2011-09-30 16:00:00,397.76
2011-09-30 17:00:00,751.28
2011-09-30 18:00:00,541.99
2011-09-30 19:00:00,333.22
2011-09-30 20:00:00,224.235
2011-09-30 21:00:00,200.96
2011-09-30 22:00:00,159.115
2011-09-30 23:00:00,137.59
2011-10-20 00:00:00,30.14
2011-10-20 01:00:00,14.715
2011-10-20 02:00:00,10.735
2011-10-20 03:00:00,5.505
2011-10-20 04:00:00,7.63666666666667
2011-10-20 05:00:00,33.045
2011-10-20 06:00:00,136.195
2011-10-20 07:00:00,349.365
2011-10-20 08:00:00,599.12
2011-10-20 09:00:00,265.27
2011-10-20 10:00:00,155.705
2011-10-20 11:00:00,218.585
2011-10-20 12:00:00,235.215
2011-10-20 13:00:00,262.075
2011-10-20 14:00:00,216.96
2011-10-20 15:00:00,208.56
2011-10-20 16:00:00,340.79
2011-10-20 17:00:00,644.555
2011-10-20 18:00:00,636.305
2011-10-20 19:00:00,481.305
2011-10-20 20:00:00,313.805
2011-10-20 21:00:00,193.35
2011-10-20 22:00:00,150.195
2011-10-20 23:00:00,110.01
2011-10-21 00:00:00,59.94
2011-10-21 01:00:00,28.995
2011-10-21 02:00:00,13.94
2011-10-21 03:00:00,6.51
2011-10-21 04:00:00,6.58
2011-10-21 05:00:00,31.375
2011-10-21 06:00:00,131.715
2011-10-21 07:00:00,349.83
2011-10-21 08:00:00,614.89
2011-10-21 09:00:00,323.570779761905
2011-10-21 10:00:00,208.225
2011-10-21 11:00:00,264.74
2011-10-21 12:00:00,279.855
2011-10-21 13:00:00,237.11
2011-10-21 14:00:00,360.455
2011-10-21 15:00:00,301.555
2011-10-21 16:00:00,409.715
2011-10-21 17:00:00,656.72
2011-10-21 18:00:00,596.865
2011-10-21 19:00:00,441.825
2011-10-21 20:00:00,292.665
2011-10-21 21:00:00,213.56
2011-10-21 22:00:00,162.885
2011-10-21 23:00:00,103.845
2011-10-22 00:00:00,106.565
2011-10-22 01:00:00,84.58
2011-10-22 02:00:00,61.305
2011-10-22 03:00:00,24.34
2011-10-22 04:00:00,8.335
2011-10-22 05:00:00,8.815
2011-10-22 06:00:00,24.225
2011-10-22 07:00:00,56.41
2011-10-22 08:00:00,107.425
2011-10-22 09:00:00,236.715
2011-10-22 10:00:00,326.015
2011-10-22 11:00:00,396.475
2011-10-22 12:00:00,440.165
2011-10-22 13:00:00,571.415
2011-10-22 14:00:00,496.045
2011-10-22 15:00:00,487.721666666667
2011-10-22 16:00:00,535.247
2011-10-22 17:00:00,406.2475
2011-10-22 18:00:00,334.775
2011-10-22 19:00:00,272.465
2011-10-22 20:00:00,212.015
2011-10-22 21:00:00,184.52
2011-10-22 22:00:00,165.62
2011-10-22 23:00:00,133.035
2011-10-23 00:00:00,130.44
2011-10-23 01:00:00,92.295
